PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
Macroautophagy R-HSA-1632852,15,114,19938,15/1351,114/19938,0.13157894736842105,1.941836456426039,2.718849747033798,0.010040124555090551,0.011956384886841703,UBE2V1/LAMTOR5/SQSTM1/ARL13B/HSP90AA1/PRKN/PARK7/HSF1/ATM/RB1CC1/MTOR/UBC/HSPA8/SRC/RHEB,Oncogene,Reactome_2022
Infectious Disease R-HSA-5663205,118,954,19938,118/1351,954/19938,0.12368972746331237,1.825407687759824,7.043714811144137,9.994257029166285e-11,4.517812106041494e-10,HDAC3/MAP2K7/STING1/P2RX7/MAP3K7/HDAC2/CAV1/AKT3/VAV3/ARPC2/PSMD5/WASL/ENTPD5/EZH2/WAS/EGFR/KPNA2/LYN/RB1/PSMD14/SYK/XRCC6/ABL1/CDK7/XPO1/PRMT1/HDAC1/HMOX1/UBE2V1/SOS1/RAB7A/CBL/WIPF1/JUN/TRIM28/AKT2/NUP98/HLA-C/TRIM27/DDX20/AP1S1/MTA3/NT5E/ROCK1/MAPK3/ROCK2/WNT5A/JAK2/PTPN6/PTGDR/GRB2/MTA1/HLA-G/MYH9/KDM1A/UBC/IFNA1/MAPK8/HMGA1/STAT1/PTPN11/ABI1/IRS1/RPL14/WASF3/GJA1/CXCR4/CTNNB1/RAB5A/IKBKB/SRC/ADORA2B/TBL1XR1/PSMD12/VHL/VAV2/TRAF6/ISG15/DDX5/TRIM25/BTRC/RELA/HCK/ITGB1/RPN2/PDCD1/B2M/PSMD10/PRKCA/AKT1/CHUK/RNMT/YES1/JAK1/ENO1/NFE2L2/MAP2K6/IKBKE/ARID4B/BRD4/SYT1/MAPK14/RAN/PTK2/FYN/NFKB1/MAPK1/MRPL13/CRK/PTHLH/NUP153/VEGFA/G3BP2/HSP90AA1/MAP2K4/IL6/ADAM17/RPL39,Oncogene,Reactome_2022
KEAP1-NFE2L2 Pathway R-HSA-9755511,18,100,19938,18/1351,100/19938,0.18,2.6564322723908216,4.476902846266427,0.00012108786789162895,0.0001830782439453639,CDKN2A/AKT3/SQSTM1/BTRC/PSMD10/BRIP1/PSMD5/SKP2/NOTCH1/AKT1/NFE2L2/AKT2/UBC/MYC/PSMD14/HMOX1/PSMD12/PHGDH,Oncogene,Reactome_2022
PI3K Events In ERBB2 Signaling R-HSA-1963642,11,16,19938,11/1351,16/19938,0.6875,10.146095484826056,9.866933109219831,4.230858386597927e-10,1.6419936459751744e-09,ERBB3/NRG2/PIK3CA/ERBB2/EGFR/GRB2/EGF/ERBB4/NRG1/EREG/PIGU,Oncogene,Reactome_2022
Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,12,80,19938,12/1351,80/19938,0.15,2.2136935603256847,2.9325080801853796,0.00739487302153272,0.008877855687097546,BTRC/PSMD10/CCNB1/CDK2/PLK1/CDC20/PSMD5/UBE2C/UBC/PSMD14/PSMD12/CDK1,Oncogene,Reactome_2022
Potential Therapeutics For SARS R-HSA-9679191,19,97,19938,19/1351,97/19938,0.1958762886597938,2.890733858844537,5.0325421334304465,2.350726399543458e-05,3.989930249033532e-05,SOS1/JAK1/NFE2L2/HDAC2/ARID4B/BRD4/MTA3/ROCK1/ROCK2/JAK2/ITGB1/PDCD1/SYK/VEGFA/GRB2/HSP90AA1/MTA1/KDM1A/HDAC1,Oncogene,Reactome_2022
M Phase R-HSA-68886,53,378,19938,53/1351,378/19938,0.1402116402116402,2.0692373667947317,5.658333380725896,3.6759289389202023e-07,8.481440208029425e-07,HAUS3/CCNB1/CDCA8/PLK1/CDC20/LMNA/EML4/CENPL/TMPO/CENPE/CENPK/RCC2/NEK7/CDK1/NUP98/PTTG1/H2AZ1/PSMD5/MASTL/KIF23/SMC4/RAB1A/RAN/RAB2A/ESPL1/PRKCB/PSMD12/TAOK1/MAPRE1/CCNB2/MAPK1/CEP131/MAPK3/SET/RB1/KIF2A/PHF8/PSMD14/AURKB/NUP153/ERCC6L/BIRC5/PSMD10/NEK2/KIF2C/HSP90AA1/CENPU/XPO1/NCAPH/PRKCA/UBE2C/UBC/HDAC8,Oncogene,Reactome_2022
RHOC GTPase Cycle R-HSA-9013106,19,73,19938,19/1351,73/19938,0.2602739726027397,3.841112113807124,6.556294400881105,2.544753679700128e-07,5.996414255889131e-07,PREX1/MCF2/TMPO/C1QBP/AKAP13/DEPDC1B/ARHGAP18/ARHGEF5/CAV1/RHOA/IQGAP3/RTKN/VAV2/ROCK1/IQGAP1/ROCK2/RACGAP1/ARHGEF25/TJP2,Oncogene,Reactome_2022
Signaling By Rho GTPases R-HSA-194315,115,641,19938,115/1351,641/19938,0.1794071762870515,2.6476834054857386,11.431699861836151,2.3688734209574106e-22,5.247054627420664e-21,NISCH/CDCA8/KDM4C/C1QBP/CDKN1B/RND3/RCC2/CSK/ARHGEF5/FGD1/CAV1/VAV3/ARPC2/PIK3CA/SHMT2/H2AZ1/WASL/TXNL1/CYBB/PRKCB/ABL2/TAOK1/RTKN/WAS/CTTN/SCRIB/TIAM1/ABL1/XPO1/IQGAP2/SRF/PTPN13/SOS1/RAB7A/WIPF1/CENPE/AKAP13/ARHGAP18/NUP98/PLXNB1/RHOB/ROCK1/MAPK3/ROCK2/KIF2A/HNRNPC/PRC1/GRB7/GRB2/KIF14/KIF2C/SENP1/HINT2/TRA2B/MYH9/KDM1A/TPM4/PEAK1/EPSTI1/PREX1/ABI1/MCF2/AREG/CENPL/WASF3/DEPDC1B/CENPK/MRTFA/MEN1/MYO6/GJA1/MAP3K11/CTNNB1/PAK4/SRC/VAV2/ARL13B/PTK2B/ITGB1/ARHGEF25/AURKB/BIRC5/S100A9/RASAL2/NCOA3/CENPU/PRKCA/WWP2/SLC1A5/RRAS2/PLK1/TMPO/CDC20/STK38/SLC4A7/RAC2/RBM15/RHOA/IQGAP3/ARHGAP11A/DBN1/MAPK14/PTK2/MAPRE1/MAPK1/IQGAP1/LIMK1/RACGAP1/PPP1R12A/ERCC6L/ARHGEF2/TAX1BP3/HSP90AA1/EPHA2/TJP2,Oncogene,Reactome_2022
Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,11,82,19938,11/1351,82/19938,0.13414634146341464,1.9797259482587426,2.3967270871147934,0.022167533669929712,0.02550705822280224,STAT1/ISG15/NUP98/TRIM25/MAPK3/NEDD4/KPNA2/JAK1/UBC/NUP153/EIF4E,Oncogene,Reactome_2022
IRS-mediated Signaling R-HSA-112399,22,47,19938,22/1351,47/19938,0.46808510638297873,6.907979904562421,10.932325631994287,4.652728235292597e-14,3.5537217383355525e-13,PTPN11/FGFR2/GAB2/SOS1/IRS1/NRAS/AKT2/FLT3/FGFR1/PIK3CA/FGF7/FGF19/FGFR3/THEM4/FGF3/FGF4/FGF10/GRB2/HRAS/FGF8/FGFR4/PIGU,Oncogene,Reactome_2022
Downstream TCR Signaling R-HSA-202424,15,91,19938,15/1351,91/19938,0.16483516483516483,2.432630286072181,3.692838532636724,0.0011259393596509426,0.0014844974295397844,UBE2V1/TRAF6/BTRC/PSMD10/PIK3CA/RELA/IKBKB/MAP3K7/PSMD5/NFKB1/PTEN/UBC/PSMD14/CHUK/PSMD12,Oncogene,Reactome_2022
Post-translational Protein Modification R-HSA-597592,147,1375,19938,147/1351,1375/19938,0.10690909090909091,1.5777597739048517,5.985872986382454,1.4322236709410627e-08,4.146895988411051e-08,TNFAIP3/STC2/CDCA8/MAP3K7/CISH/HDAC2/GFUS/MUC1/OTULIN/VDR/DDB2/OGT/PSMD5/PPARG/USP28/USP22/CBX2/FBXO32/RAB27B/DERL1/PRKN/RECK/PSMD14/BIRC3/CDKN2A/CBX8/TDG/UBE2C/SATB1/HDAC1/THBS2/USP15/PIGU/TP53/YY1/INS/FBXO11/RAB7A/RAB9A/TRIM28/USP47/FBXO22/CUL4A/ESR1/NUP98/TRIM27/HIF1A/UHRF2/RNF168/COPS6/GALNT6/CNIH3/CDC25A/TIMP1/RAB40B/RNF2/PTEN/HNRNPC/TOP2A/SENP1/FOXO4/BIRC2/MTA1/BARD1/CYLD/UBC/USP11/TFAP2C/HSPA8/ARF4/BMP4/ZBTB16/AREG/PCNA/ARSD/NR5A2/MRTFA/MEN1/CDK1/CST3/COPS5/TFAP2A/KDM1B/RAB5A/B4GALT1/USP20/PSMD12/VHL/TRAF6/TRIM25/DNMT1/SQSTM1/DDX5/NUS1/ST6GAL2/BRCA1/RELA/BTRC/ALG1/PARK7/GATA3/RPN2/ASB2/AURKB/ADAMTS8/BIRC5/PSMD10/MDM4/DCAF7/THRA/ST6GALNAC5/CBX4/AURKA/GPAA1/FN1/DTL/FBXO31/COPB2/MDM2/CDC20/GALNT3/NFE2L2/UBA2/UBE2T/PIGT/IKBKE/TMED3/RHOA/PGR/RAB1A/PRKDC/P4HB/RAB2A/DCAF13/SIAH2/MYC/CDH2/NUP153/RAB25/GOLM1/IL6/SKP2/RARA/UCHL1/SMAD4/APP/FBXL20,Oncogene,Reactome_2022
Downstream Signaling Of Activated FGFR2 R-HSA-5654696,14,29,19938,14/1351,29/19938,0.4827586206896552,7.12453099874933,8.89815654996933,1.1894555812452746e-09,4.215430579933253e-09,PTPN11/PIGU/FGF10/FGFR2/GRB2/PIK3CA/SOS1/FGF3/NRAS/FGF7/HRAS/SHC1/FGF8/FGF4,Oncogene,Reactome_2022
Negative Regulation Of PI3K/AKT Network R-HSA-199418,44,113,19938,44/1351,113/19938,0.3893805309734513,5.7464611595475,13.641291348002781,9.466565601256071e-23,2.2072045059770733e-21,PTPN11/FGFR2/GAB2/ERBB2/SOS1/INS/AREG/IRS1/RNMT/EREG/AKT2/RAC2/FLT3/FGFR1/PHLPP2/ESR1/AKT3/ERBB3/PIK3CA/ERBB4/FGF7/NRG1/FGF19/FGFR3/SRC/FYN/ESR2/TRAF6/MAPK1/NRG2/EGFR/MAPK3/THEM4/FGF3/PTEN/FGF4/FGF10/GRB2/KIT/EGF/FGF8/AKT1/FGFR4/PIGU,Oncogene,Reactome_2022
Interleukin-17 Signaling R-HSA-448424,23,69,19938,23/1351,69/19938,0.3333333333333333,4.919319022945966,8.792251154042843,6.303145843920973e-11,2.93925643037578e-10,FOS/UBE2V1/MAP2K7/MAP3K7/JUN/CHUK/MAP2K6/MAP3K8/DUSP6/MAPK14/IKBKB/NFKB1/TRAF6/IL17RB/BTRC/MAPK1/MAPK3/RPS6KA3/MAPK9/MAP2K4/IL25/UBC/MAPK8,Oncogene,Reactome_2022
Pre-NOTCH Transcription And Translation R-HSA-1912408,16,60,19938,16/1351,60/19938,0.26666666666666666,3.935455218356773,6.139283248965893,1.5681652332788433e-06,3.2924037836138747e-06,TFDP1/ELF3/RUNX1/E2F1/TP53/MAML2/RBPJ/NOTCH3/NOTCH2/H2AZ1/JUN/NOTCH4/CCND1/E2F3/NOTCH1/PRKCI,Oncogene,Reactome_2022
mRNA Splicing - Major Pathway R-HSA-72163,26,181,19938,26/1351,181/19938,0.143646408839779,2.1199275347501954,4.0805775830566935,0.00022444782075891435,0.0003270736335401285,FUS/CSTF3/HNRNPA1/DDX46/LSM4/BCAS2/PTBP1/SRSF5/SRSF4/PUF60/CPSF6/SRSF1/ELAVL1/PHF5A/DDX5/HNRNPU/HNRNPC/HNRNPA2B1/USP39/SF3B1/SRSF6/TRA2B/YBX1/BUD31/HSPA8/SRSF2,Oncogene,Reactome_2022
Reproduction R-HSA-1474165,13,110,19938,13/1351,110/19938,0.11818181818181818,1.7441221990444788,2.1098621335740515,0.03504568715641133,0.03940416093982289,ARTN/BRCA1/LMNA/H2AZ1/PSMC3IP/CDK4/ATM/B4GALT1/RAD51/CDK2/RAD51C/RBBP8/SYNE2,Oncogene,Reactome_2022
Diseases Of DNA Repair R-HSA-9675135,11,50,19938,11/1351,50/19938,0.22,3.2467505551443376,4.288419218851818,0.00042538588929098614,0.0005925973237607134,ARTN/BRCA1/BRIP1/DNA2/RAD51/ATM/BARD1/RFC3/RAD9A/RAD51C/RBBP8,Oncogene,Reactome_2022
Metabolism Of RNA R-HSA-8953854,71,662,19938,71/1351,662/19938,0.10725075528700906,1.5828020421261189,4.111445428755573,8.076932489135511e-05,0.00012554670500656252,PUS7/IGF2/FUS/CSTF3/RNMT/UPF3A/METTL14/RPL14/PUS1/PRMT5/HNRNPA1/DDX46/LSM4/PELP1/BCAS2/EIF4E/PTBP1/HSPB1/IGF2BP1/DKC1/NUP98/LSM1/BUD23/SRSF5/DDX20/CD44/PSMD5/CNOT1/MAPK14/SRSF4/PUF60/RAN/PHF5A/ELAVL1/PDCD11/SRSF1/PSMD12/CPSF6/WTAP/CNOT7/DDX5/METTL3/DCAF13/MRPL13/RIOK3/TRMT12/SET/HNRNPU/AKT1/HNRNPC/MYC/PSMD14/HNRNPA2B1/USP39/NUP153/SF3B1/SRSF2/PSMD10/CDK7/SRSF6/XPO1/IGF2BP2/TRA2B/YBX1/BUD31/PRKCA/UBC/HSPA8/A1CF/RTRAF/RPL39,Oncogene,Reactome_2022
Mitotic Metaphase And Anaphase R-HSA-2555396,32,233,19938,32/1351,233/19938,0.13733905579399142,2.0268438892824583,4.250569223533732,0.00010779030237067797,0.00016580244427156368,CCNB1/CDCA8/PLK1/TMPO/CDC20/LMNA/CENPL/CENPE/CENPK/RCC2/CDK1/NUP98/PTTG1/PSMD5/RAN/ESPL1/PSMD12/TAOK1/MAPRE1/CCNB2/KIF2A/PSMD14/AURKB/BIRC5/ERCC6L/PSMD10/KIF2C/CENPU/XPO1/UBE2C/UBC/HDAC8,Oncogene,Reactome_2022
Gene Expression (Transcription) R-HSA-74160,239,1441,19938,239/1351,1441/19938,0.16585704371963914,2.4477111307788046,15.382119646708812,8.614377717777503e-41,9.540423322438585e-39,HDAC3/TWIST1/HDAC5/ERBB2/MAML2/NFATC2/ATAD2/HDAC2/CDKN1B/SIN3B/BRF2/VDR/SMARCE1/ARTN/CAV1/AKT3/DDB2/HDAC9/E2F4/NPPA/RPRD1B/PSMD5/KLF4/H2AZ1/PPARG/GLS2/CNOT1/MYBL1/SPI1/SERPINE1/SRSF1/PMAIP1/PRKCB/CBX2/MAF/BAX/CNOT7/EZH2/BCL2L14/EGFR/FBXO32/NFIB/TRIM63/TCF12/TEAD4/RICTOR/RB1/SOX9/PSMD14/FASN/RHEB/RUNX1/CDKN2A/PPM1D/GRIN2A/CBX8/ABL1/KMT2D/CDK7/E2F5/TDG/PIWIL1/YBX1/PRMT1/UBE2C/HDAC1/DGCR8/TP53/NR2F1/FOXO3/MYB/YY1/BRD7/WWTR1/CCNB1/INS/NOTCH2/TCF7L2/TRIM28/JUN/TARBP2/TP73/AKT2/WWP1/RRM2/DEK/ESR1/NUP98/NUAK1/CDK12/NOTCH4/RUNX2/MTOR/MTA3/BCL6/SMYD2/CCND3/MAPK3/RNF2/PTPN1/CCND1/ATM/PTEN/CDK8/CDK4/CCND2/FOXP3/LIFR/E2F1/FOXO4/NOTCH3/SRSF6/FOXO6/STK11/MTA1/BARD1/DDIT4/UBC/TFAP2C/BMP2/SRSF2/PTPN11/MYBL2/STAT1/FOS/ZNF703/AREG/CSTF3/FOXG1/NRAS/CDC7/PRMT5/PCNA/PRMT6/NR5A2/MEN1/CDK1/CTNNB1/TFAP2A/TP63/NDRG1/RNF111/ZNF224/KDM5B/CCN2/WWOX/SRC/TBL1XR1/PSMD12/SUV39H1/LAMTOR5/DNMT1/CHEK1/BRCA1/RELA/KAT6A/SP7/PPP1R13L/GATA3/NOTCH1/YAP1/AURKB/BIRC5/CDK13/PSMD10/MDM4/RSPO3/TET1/BRIP1/THRA/PRKCA/TNFRSF10B/CBX4/AKT1/ZNF668/HDAC8/RBBP8/AURKA/EHMT2/TFDP1/MECP2/CCNE1/ESRRG/MDM2/GLI3/SMARCA4/E2F8/RNMT/CARM1/YES1/HIPK1/LEF1/DNA2/SGK1/RAD51/CDKN1A/RAD9A/SOX2/MAP2K6/CSF2/ARID4B/NR4A1/SRSF5/NRBP1/CHEK2/PGR/MAPK14/SRSF4/RFC3/CDK2/CPSF6/RAN/ESR2/NFKB1/ARID1A/SETD1A/POLR1H/MAPK1/DLL1/ESRRA/E2F6/RBPJ/MYBBP1A/CSF1R/MYC/RARB/SIRT1/NUP153/SF3B1/ZFHX3/VEGFA/FOXO1/KIT/HSP90AA1/IL6/SKP2/RARA/SMAD4/DICER1,Oncogene,Reactome_2022
G1/S-Specific Transcription R-HSA-69205,12,29,19938,12/1351,29/19938,0.41379310344827586,6.1067408560708545,7.419438256859526,1.5689814746776863e-07,3.883010018336397e-07,TFDP1/CCNE1/CDC25A/E2F1/E2F6/E2F4/E2F5/CDT1/PCNA/RRM2/HDAC1/CDK1,Oncogene,Reactome_2022
Apoptotic Execution Phase R-HSA-75153,10,52,19938,10/1351,52/19938,0.19230769230769232,2.8380686670842112,3.5780187789783433,0.0022798369278578066,0.0029022062041408284,ROCK1/STK24/CTNNB1/LMNA/BIRC2/HMGB1/MAPT/SATB1/PTK2/TJP2,Oncogene,Reactome_2022
Mitotic Anaphase R-HSA-68882,32,232,19938,32/1351,232/19938,0.13793103448275862,2.0355802853569513,4.277415676295187,9.929859687788358e-05,0.000153272747097221,CCNB1/CDCA8/PLK1/TMPO/CDC20/LMNA/CENPL/CENPE/CENPK/RCC2/CDK1/NUP98/PTTG1/PSMD5/RAN/ESPL1/PSMD12/TAOK1/MAPRE1/CCNB2/KIF2A/PSMD14/AURKB/BIRC5/ERCC6L/PSMD10/KIF2C/CENPU/XPO1/UBE2C/UBC/HDAC8,Oncogene,Reactome_2022
PCP/CE Pathway R-HSA-4086400,13,88,19938,13/1351,88/19938,0.14772727272727273,2.1801527488055985,2.9912466984950314,0.006185792508831733,0.007487175085826386,PSMD10/NCOA3/WNT1/RHOA/WNT5A/PSMD5/UBC/PRKCA/RAC2/SCRIB/PSMD14/PRKCB/PSMD12,Oncogene,Reactome_2022
Regulation Of RAS By GAPs R-HSA-5658442,10,65,19938,10/1351,65/19938,0.15384615384615385,2.270454933667369,2.7659043391326894,0.011652929968763956,0.01376599460309982,NF1/PSMD10/RASAL2/SPRED2/HRAS/NRAS/PSMD5/UBC/PSMD14/PSMD12,Oncogene,Reactome_2022
RHOA GTPase Cycle R-HSA-8980692,23,147,19938,23/1351,147/19938,0.1564625850340136,2.309068112811372,4.294770601209764,0.0001412638222768267,0.00021141849077241294,PREX1/MCF2/TMPO/C1QBP/AKAP13/DEPDC1B/ARHGAP18/ARHGEF5/CAV1/VAV3/RHOA/IQGAP3/ARHGAP11A/RTKN/VAV2/ROCK1/IQGAP1/ROCK2/RACGAP1/ARHGEF25/ARHGEF2/TIAM1/TJP2,Oncogene,Reactome_2022
